DataTypeVer2.0,Time,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,RawData,DigitalData,DigitalData,DigitalData,DigitalData,Time,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate,ForcePlate
NumberOfData,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000,6000
PreTriggerData,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0
SamplingTime[ms],,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000,1.00000
DataLabel,,Fx12(FP1),Fx34(FP1),Fy14(FP1),Fy23(FP1),Fz1(FP1),Fz2(FP1),Fz3(FP1),Fz4(FP1),Fx12(FP2),Fx34(FP2),Fy14(FP2),Fy23(FP2),Fz1(FP2),Fz2(FP2),Fz3(FP2),Fz4(FP2),ch17,01,02,03,04,,FX[1],FY[1],FZ[1],AX[1],AY[1],TZ[1],FX[2],FY[2],FZ[2],AX[2],AY[2],TZ[2]
DataUnit,sec,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,N,V,-,-,-,-,sec,N,N,N,cm,cm,Nm,N,N,N,cm,cm,Nm
,0.071,-0.2907,-0.41745,0.50193,-0.88039,0.14293,-3.0926e-2,8.5255e-2,-0.0886,-3.0696,31.6677,-5.29647,33.1059,20.2025,109.326,186.608,73.2717,-3.8836e-2,0.0,0.0,0.0,0.0,0.071,-0.70815,-0.37846,0.10866,40.4072,58.75,-1.7193e-2,28.5981,27.8095,389.408,-6.92934,-7.36616,2.1596
,0.072,-3.7182e-2,-0.3752,0.54421,-0.8381,0.64443,5.2658e-2,1.671e-3,0.32932,-3.11028,31.627,-5.01496,33.1864,20.5425,109.241,186.438,73.1867,-3.9158e-2,0.0,0.0,0.0,0.0,0.072,-0.41238,-0.29388,1.02808,21.2675,14.2358,0.17578,28.5168,28.1714,389.408,-6.91166,-7.34871,2.2148
,0.073,8.9575e-2,-0.12169,0.50193,-0.62667,0.14293,0.63774,0.25242,0.58007,-3.02893,31.7897,-4.85409,33.1059,20.5425,109.156,186.608,73.4417,-3.9481e-2,0.0,0.0,0.0,0.0,0.073,-3.2112e-2,-0.12474,1.61316,-2.05277,-0.6449,0.16071,28.7608,28.2519,389.748,-6.90628,-7.37041,2.23989
,0.074,0.42759,-7.9435e-2,0.5865,-0.66896,-0.02424,-0.11451,1.671e-3,-0.67369,-3.0696,31.5457,-5.01496,32.9451,20.5425,108.561,185.419,73.1867,-3.9158e-2,0.0,0.0,0.0,0.0,0.074,0.34816,-8.2457e-2,-0.81076,0,0,8.6186e-2,28.4761,27.9301,387.709,-6.88836,-7.35754,2.19664
,0.075,0.46985,-0.16394,1.09393,-0.58439,5.9344e-2,-0.44884,1.671e-3,7.8568e-2,-2.94758,31.7491,-4.89431,32.8244,20.9674,108.561,185.759,73.6117,-3.8836e-2,0.0,0.0,0.0,0.0,0.075,0.30591,0.50954,-0.30926,0,0,0.13062,28.8015,27.9301,388.898,-6.85942,-7.35251,2.21129
,0.076,-3.7182e-2,-0.33295,0.67107,-0.49981,0.31009,0.38699,8.5255e-2,-0.25577,-3.15095,31.627,-4.53236,32.7842,21.0524,108.306,185.334,73.6967,-3.9481e-2,0.0,0.0,0.0,0.0,0.076,-0.37013,0.17126,0.52657,-12.3088,55.6506,-4.2532e-2,28.4761,28.2519,388.389,-6.83429,-7.3612,2.31224
,0.077,0.17408,-0.96673,0.24822,-0.79581,-0.35857,5.2658e-2,8.5255e-2,-0.33935,-3.15095,31.627,-4.57258,32.7842,20.8824,107.881,185.079,74.1217,-3.9158e-2,0.0,0.0,0.0,0.0,0.077,-0.79265,-0.5476,-0.56001,0,0,-0.18004,28.4761,28.2116,387.964,-6.81285,-7.40772,2.28537
,0.078,0.13183,-0.41745,0.33279,-0.66896,-0.19141,0.13624,0.25242,0.16215,-2.82556,31.6677,-4.57258,32.4223,21.0524,107.541,184.399,73.6967,-4.0125e-2,0.0,0.0,0.0,0.0,0.078,-0.28563,-0.33617,0.35941,-19.4916,-39.9453,6.6687e-2,28.8422,27.8497,386.689,-6.82048,-7.37499,2.23165
,0.079,-0.2907,-0.45971,0.54421,-0.88039,-0.27499,0.38699,0.33601,0.24573,-3.02893,31.7491,-4.45193,32.3821,21.1374,107.456,184.484,74.6317,-3.9803e-2,0.0,0.0,0.0,0.0,0.079,-0.7504,-0.33617,0.69374,-16.0648,-20.6945,0.3413,28.7201,27.9301,387.709,-6.76801,-7.41016,2.29763
,0.08,4.7323e-2,-3.7182e-2,0.75564,-0.58439,0.56085,0.21983,0.75392,0.16215,-2.94758,31.627,-4.41171,32.3016,21.3074,106.946,183.974,74.5467,-4.0447e-2,0.0,0.0,0.0,0.0,0.08,0.01014,0.17126,1.69675,-3.14052,-3.41887,0.25686,28.6795,27.8899,386.774,-6.7491,-7.41391,2.26537
,0.081,5.071e-3,-0.67097,0.50193,-0.96496,-0.35857,-0.61601,-0.58341,-0.67369,-2.70354,32.0338,-4.1302,32.2614,21.9024,107.201,183.464,74.1217,-3.9803e-2,0.0,0.0,0.0,0.0,0.081,-0.6659,-0.46303,-2.23169,0,0,7.1433e-2,29.3302,28.1312,386.689,-6.75321,-7.32908,2.33059
,0.082,0.42759,-7.9435e-2,0.75564,-0.8381,-0.44216,-0.11451,-0.75058,-0.17218,-2.82556,31.7491,-4.1302,32.1408,21.9024,106.861,183.209,74.3767,-4.0125e-2,0.0,0.0,0.0,0.0,0.082,0.34816,-8.2457e-2,-1.47943,0,0,0.15723,28.9235,28.0106,386.349,-6.72286,-7.3502,2.31959
,0.083,0.17408,-0.45971,0.62879,-0.8381,-0.27499,0.21983,-0.58341,0.24573,-2.82556,31.7897,-3.84869,32.0603,21.3924,106.521,183.464,74.8866,-4.0447e-2,0.0,0.0,0.0,0.0,0.083,-0.28563,-0.20931,-0.39285,0,0,8.6221e-2,28.9642,28.2116,386.264,-6.72269,-7.44033,2.35553
,0.084,-3.7182e-2,-0.54421,0.62879,-0.58439,-0.35857,0.13624,0.16884,0.74724,-2.74422,31.7491,-4.04977,31.8995,21.9024,106.011,182.784,74.8866,-3.9481e-2,0.0,0.0,0.0,0.0,0.084,-0.58139,0.0444,0.69374,7.72602,-57.8307,0.4101,29.0048,27.8497,385.584,-6.68263,-7.40935,2.29677
,0.085,0.5966,-0.33295,0.84021,-0.5421,0.14293,0.30341,1.671e-3,-0.33935,-2.50018,32.0744,-3.56717,32.0603,21.9874,105.926,182.614,75.4816,-3.8514e-2,0.0,0.0,0.0,0.0,0.085,0.26365,0.29811,0.10866,-111.97,235.534,0.91973,29.5743,28.4932,386.009,-6.66008,-7.43888,2.3373
,0.086,0.68111,-0.2907,0.92479,-0.45753,-0.02424,0.21983,-0.24908,-0.33935,-2.37816,32.2778,-3.44653,32.0201,22.2424,105.756,182.529,75.8216,-3.9158e-2,0.0,0.0,0.0,0.0,0.086,0.39041,0.46726,-0.39285,0,0,-4.9845e-2,29.8997,28.5736,386.349,-6.63573,-7.4431,2.3458
,0.087,0.13183,-0.41745,0.5865,-0.62667,0.47726,0.63774,0.83751,0.58007,-2.54085,31.9524,-3.32588,31.8995,22.4974,105.841,181.849,75.6516,-3.8514e-2,0.0,0.0,0.0,0.0,0.087,-0.28563,-4.0171e-2,2.53258,-2.76612,-4.08317,7.3069e-2,29.4116,28.5736,385.839,-6.61146,-7.39125,2.38686
,0.088,0.21633,-0.33295,0.62879,-0.66896,-0.19141,0.21983,-0.1655,7.8568e-2,-2.50018,32.3185,-3.20523,31.8995,22.5823,105.756,181.424,75.8216,-3.7548e-2,0.0,0.0,0.0,0.0,0.088,-0.11662,-4.0171e-2,-5.8511e-2,0,0,8.0278e-2,29.8183,28.6942,385.584,-6.60194,-7.38586,2.44321
,0.089,8.9575e-2,-3.7182e-2,0.62879,-0.49981,-0.19141,0.13624,8.5255e-2,-5.016e-3,-2.50018,31.9524,-3.04436,31.819,22.7523,104.906,180.914,75.9916,-3.7226e-2,0.0,0.0,0.0,0.0,0.089,5.2393e-2,0.12897,2.5073e-2,-362.992,-220.91,0.54506,29.4522,28.7747,384.564,-6.55746,-7.42509,2.40695
,0.09,0.34309,-0.12169,0.96707,-0.62667,0.31009,0.38699,-0.49983,-0.50652,-2.45951,31.9931,-3.00415,31.819,23.4323,105.076,180.914,76.5865,-3.6259e-2,0.0,0.0,0.0,0.0,0.09,0.2214,0.3404,-0.30926,0,0,0.17201,29.5336,28.8149,386.009,-6.50055,-7.38507,2.40379
,0.091,0.21633,-0.24844,0.75564,-0.8381,-0.77649,-0.44884,0.25242,-0.0886,-2.29681,32.0338,-2.84328,31.819,23.4323,105.076,180.914,76.6715,-3.5937e-2,0.0,0.0,0.0,0.0,0.091,-3.2112e-2,-8.2457e-2,-1.06151,0,0,0.17201,29.737,28.9757,386.094,-6.50143,-7.39176,2.39239
,0.092,0.13183,-0.62871,0.67107,-0.5421,0.31009,0.38699,8.5255e-2,0.16215,-2.09345,32.2371,-2.48134,31.7788,23.5173,104.566,180.149,76.5015,-3.6259e-2,0.0,0.0,0.0,0.0,0.092,-0.49689,0.12897,0.94449,3.26173,15.8172,-9.4224e-2,30.1437,29.2975,384.734,-6.49723,-7.39924,2.42802
,0.093,8.9575e-2,-0.50196,0.33279,-0.8381,-0.02424,5.2658e-2,0.33601,7.8568e-2,-2.25614,32.1151,-2.60199,31.4571,23.3473,103.971,179.809,76.6715,-3.5293e-2,0.0,0.0,0.0,0.0,0.093,-0.41238,-0.50531,0.44299,-10.0776,-23.4373,8.4578e-2,29.859,28.8551,383.799,-6.47685,-7.43743,2.43532
,0.094,0.46985,-0.3752,0.75564,-0.8381,-0.44216,0.30341,-8.1913e-2,7.8568e-2,-1.89008,32.3592,-2.24004,31.6582,23.9423,104.141,179.724,76.9265,-3.5937e-2,0.0,0.0,0.0,0.0,0.094,9.4645e-2,-8.2457e-2,-0.14209,0,0,0.03892,30.4691,29.4181,384.734,-6.45216,-7.40218,2.42479
,0.095,0.38534,-0.20619,0.8825,-0.66896,-0.10782,0.13624,0.33601,7.8568e-2,-1.93075,32.4812,-1.99874,31.6984,24.2822,104.226,179.469,77.3515,-3.5615e-2,0.0,0.0,0.0,0.0,0.095,0.17915,0.21354,0.44299,-26.2811,-33.4982,0.11488,30.5504,29.6996,385.329,-6.41506,-7.38439,2.48802
,0.096,0.42759,-0.33295,0.5865,-0.66896,-0.35857,0.30341,8.5255e-2,-0.17218,-1.97143,32.3998,-2.07918,31.2962,24.3672,103.886,178.874,77.2665,-3.6581e-2,0.0,0.0,0.0,0.0,0.096,9.4645e-2,-8.2457e-2,-0.14209,0,0,-2.544e-3,30.4284,29.217,384.394,-6.3985,-7.36844,2.49656
,0.097,0.30084,-3.7182e-2,0.8825,-0.5421,-0.44216,0.38699,-0.24908,-0.0886,-1.60537,32.6845,-1.71723,31.819,25.1322,104.056,178.704,77.8615,-3.5937e-2,0.0,0.0,0.0,0.0,0.097,0.26365,0.3404,-0.39285,0,0,0.18086,31.0792,30.1018,385.754,-6.34949,-7.33758,2.46448
,0.098,0.17408,-0.3752,0.37507,-0.88039,0.56085,0.55416,0.41959,-0.0886,-1.68672,32.5219,-1.8781,31.1756,23.9423,103.036,178.194,77.8615,-3.6581e-2,0.0,0.0,0.0,0.0,0.098,-0.20112,-0.50531,1.44599,-6.42092,21.1436,-3.572e-3,30.8351,29.2975,383.034,-6.37794,-7.4587,2.44395
,0.099,0.17408,-0.24844,0.54421,-0.49981,0.14293,0.72133,0.50317,-0.33935,-1.60537,32.5625,-1.67701,31.256,24.7072,102.781,177.769,77.9465,-3.6581e-2,0.0,0.0,0.0,0.0,0.099,-7.4364e-2,0.0444,1.02808,-28.576,23.5779,6.6517e-2,30.9572,29.579,383.204,-6.33019,-7.41794,2.45764
,0.1,0.25858,-0.75547,0.50193,-0.88039,-0.69291,5.2658e-2,0.67034,0.24573,-1.402,32.8472,-1.47593,31.2962,24.8772,102.866,177.684,78.3714,-3.7548e-2,0.0,0.0,0.0,0.0,0.1,-0.49689,-0.37846,0.27582,-77.9227,-188.98,0.57948,31.4452,29.8203,383.799,-6.31373,-7.41678,2.46774
,0.101,0.13183,-0.71322,0.67107,-0.92267,0.39368,0.30341,0.16884,7.8568e-2,-1.27998,33.1319,-1.11399,31.4571,25.5572,103.036,177.514,78.7964,-3.6581e-2,0.0,0.0,0.0,0.0,0.101,-0.58139,-0.2516,0.94449,3.81645,18.3154,-5.7963e-2,31.852,30.3431,384.904,-6.27109,-7.37734,2.52687
,0.102,-7.9434e-2,-0.54421,0.37507,-0.92267,-0.27499,-0.36526,-0.24908,0.32932,-1.15796,33.1319,-0.83247,31.3766,25.6422,103.036,177.429,79.0514,-3.6581e-2,0.0,0.0,0.0,0.0,0.102,-0.62364,-0.5476,-0.56001,0,0,0.10985,31.974,30.5442,385.159,-6.25668,-7.38178,2.54369
,0.103,0.42759,-0.33295,0.71336,-0.49981,0.22651,0.38699,0.33601,-0.0886,-0.99527,33.1726,-0.75204,31.2158,25.6422,102.356,176.749,78.5414,-3.7226e-2,0.0,0.0,0.0,0.0,0.103,9.4645e-2,0.21354,0.86091,-14.9535,13.3457,0.03314,32.1773,30.4637,383.289,-6.26558,-7.38921,2.52852
,0.104,-7.9434e-2,-0.54421,0.75564,-0.71124,-0.02424,0.63774,0.25242,-0.25577,-0.91393,33.3353,-0.63139,31.1354,25.6422,102.356,176.834,79.0514,-3.6581e-2,0.0,0.0,0.0,0.0,0.104,-0.62364,0.0444,0.61016,-33.9371,34.9326,-5.7413e-2,32.4214,30.504,383.884,-6.24856,-7.40974,2.54156
,0.105,4.7323e-2,-0.62871,0.54421,-0.62667,-0.10782,0.13624,8.5255e-2,-0.33935,-0.9546,33.376,-0.30966,31.2962,26.3221,102.526,176.579,79.3064,-3.5615e-2,0.0,0.0,0.0,0.0,0.105,-0.58139,-8.2457e-2,-0.22568,0,0,9.273e-3,32.4214,30.9866,384.734,-6.20294,-7.36098,2.60896
,0.106,0.55435,-0.45971,0.62879,-0.88039,-0.44216,5.2658e-2,0.16884,-5.016e-3,-0.62921,33.2946,-0.34988,31.256,26.2371,101.761,176.154,79.4764,-3.5937e-2,0.0,0.0,0.0,0.0,0.106,9.4644e-2,-0.2516,-0.22568,0,0,-3.7994e-2,32.6654,30.9061,383.629,-6.18691,-7.41122,2.48329
,0.107,8.9575e-2,-0.75547,3.6788e-2,-1.17638,-0.60933,-0.19809,-8.1913e-2,0.16215,-0.46652,33.62,-6.8368e-2,31.2158,26.4921,101.761,175.984,79.7314,-3.5293e-2,0.0,0.0,0.0,0.0,0.107,-0.6659,-1.1396,-0.72718,0,0,-0.041,33.1535,31.1474,383.969,-6.17213,-7.40171,2.53174
,0.108,0.46985,-0.3752,0.79793,-0.8381,-0.44216,-0.19809,-0.667,-5.016e-3,-0.58854,33.5387,5.2281e-2,30.9745,26.2371,101.421,175.644,79.5614,-3.4326e-2,0.0,0.0,0.0,0.0,0.108,9.4645e-2,-4.0171e-2,-1.31227,0,0,0.0478,32.9501,31.0268,382.864,-6.17696,-7.42455,2.58489
,0.109,-0.20619,-0.50196,0.2905,-0.92267,-1.02724,-0.11451,-0.33266,-0.25577,-0.50719,33.5387,9.2497e-2,31.0951,26.6621,101.336,175.304,79.9013,-3.3682e-2,0.0,0.0,0.0,0.0,0.109,-0.70815,-0.63217,-1.73018,0,0,0.15125,33.0315,31.1876,383.204,-6.13621,-7.40417,2.55689
,0.11,4.7323e-2,-0.41745,0.41736,-0.88039,-0.10782,0.30341,0.50317,0.49649,-0.26316,33.5794,0.29358,31.1756,27.0021,100.996,175.219,79.9863,-3.3038e-2,0.0,0.0,0.0,0.0,0.11,-0.37013,-0.46303,1.19524,-5.42274,-21.1437,0.163,33.3162,31.4691,383.204,-6.11658,-7.41107,2.51841
,0.111,0.13183,-0.20619,0.75564,-0.58439,0.14293,0.21983,1.671e-3,-0.0886,-0.46652,33.3353,0.45444,31.1354,27.1721,100.911,174.709,80.4113,-3.2716e-2,0.0,0.0,0.0,0.0,0.111,-7.4364e-2,0.17126,0.27582,-11.0559,53.2117,0.14246,32.8688,31.5898,383.204,-6.06834,-7.40516,2.56165
,0.112,0.38534,-0.67097,0.62879,-0.8381,-0.52574,-0.36526,-0.49983,-0.84085,-0.3445,33.7014,0.73596,31.2158,27.0021,100.911,174.794,80.7513,-3.2716e-2,0.0,0.0,0.0,0.0,0.112,-0.28563,-0.20931,-2.23169,0,0,-6.1662e-2,33.3569,31.9517,383.459,-6.07361,-7.44014,2.61042
,0.113,5.071e-3,-0.3752,0.20593,-0.96496,-0.52574,-0.11451,0.25242,0.16215,-0.22248,33.4573,0.81639,31.2962,27.1721,101.081,174.454,81.0063,-3.2716e-2,0.0,0.0,0.0,0.0,0.113,-0.37013,-0.75903,-0.22568,0,0,0.11279,33.2349,32.1126,383.714,-6.04798,-7.41699,2.55552
,0.114,0.13183,-0.12169,0.84021,-0.45753,0.39368,0.72133,0.75392,0.74724,-0.30383,33.5794,0.77617,30.9343,27.4271,100.911,174.199,81.0063,-3.3038e-2,0.0,0.0,0.0,0.0,0.114,0.01014,0.38268,2.61617,-2.70775,-6.07304,0.19354,33.2755,31.7104,383.544,-6.03038,-7.39269,2.60997
,0.115,0.21633,-0.50196,0.62879,-0.8381,0.31009,0.30341,0.25242,7.8568e-2,-0.10046,33.7827,1.17833,31.1756,27.852,100.231,173.689,81.4313,-0.03336,0.0,0.0,0.0,0.0,0.115,-0.28563,-0.20931,0.94449,-1.8419,11.8431,1.8962e-2,33.6823,32.3539,383.204,-5.98183,-7.4239,2.61179
,0.116,0.13183,-0.58646,0.71336,-1.04953,-0.35857,-0.11451,-0.33266,0.58007,2.1557e-2,33.7827,1.41963,31.2962,27.767,99.7214,173.179,81.3463,-0.03336,0.0,0.0,0.0,0.0,0.116,-0.45464,-0.33617,-0.22568,0,0,0.1188,33.8043,32.7158,382.014,-5.97677,-7.45594,2.60197
,0.117,0.46985,-0.20619,0.84021,-0.5421,-0.27499,5.2658e-2,0.41959,0.24573,0.06223,33.6607,1.54028,31.1756,28.277,100.231,173.604,82.0262,-0.03336,0.0,0.0,0.0,0.0,0.117,0.26365,0.29811,0.44299,-27.4638,-74.3047,-6.0361e-2,33.7229,32.7158,384.139,-5.93375,-7.41912,2.60279
,0.118,-7.9434e-2,-0.71322,0.50193,-1.00724,5.9344e-2,0.13624,0.33601,-0.0886,2.1557e-2,33.7827,1.54028,31.256,28.872,100.486,173.519,82.0262,-3.3682e-2,0.0,0.0,0.0,0.0,0.118,-0.79265,-0.50531,0.44299,-12.68,2.97795,7.423e-3,33.8043,32.7963,384.904,-5.91069,-7.35776,2.6376
,0.119,-7.9434e-2,-0.33295,0.79793,-0.5421,0.39368,0.97208,0.83751,0.9144,0.22492,34.0268,1.94244,31.256,28.447,99.7214,172.754,81.9412,-3.3682e-2,0.0,0.0,0.0,0.0,0.119,-0.41238,0.25583,3.11767,-2.55794,-4.84387,0.2192,34.2517,33.1984,382.864,-5.9212,-7.42459,2.66544
,0.12,0.13183,-0.45971,0.20593,-1.17638,-1.11083,5.2658e-2,8.5255e-2,-5.016e-3,0.30627,34.0268,1.94244,31.0147,29.127,99.8913,172.839,82.1962,-3.4004e-2,0.0,0.0,0.0,0.0,0.12,-0.32788,-0.97045,-0.97793,0,0,8.3249e-2,34.333,32.9571,384.054,-5.8836,-7.36912,2.66445
,0.121,8.9575e-2,-0.54421,0.37507,-0.8381,-0.44216,-3.0926e-2,0.25242,7.8568e-2,0.1029,33.8641,1.90222,30.8538,28.872,99.4664,172.244,82.1962,-3.4004e-2,0.0,0.0,0.0,0.0,0.121,-0.45464,-0.46303,-0.14209,0,0,3.2941e-2,33.967,32.7561,382.779,-5.87023,-7.39317,2.68966
,0.122,-0.24844,-0.75547,0.2905,-0.75353,-0.02424,0.38699,0.25242,-0.42293,0.50963,34.1895,2.22395,30.9343,28.787,99.1264,171.904,82.2812,-3.3682e-2,0.0,0.0,0.0,0.0,0.122,-1.00391,-0.46303,0.19224,-86.3197,112.022,-1.4825,34.6991,33.1582,382.099,-5.87733,-7.42512,2.66309
,0.123,4.7323e-2,-0.33295,0.20593,-1.09181,-0.10782,0.55416,0.16884,0.24573,0.42829,34.1895,2.26417,30.8538,29.382,99.3814,172.074,83.2161,-3.4004e-2,0.0,0.0,0.0,0.0,0.123,-0.28563,-0.88588,0.86091,-12.2149,7.67115,0.00931,34.6177,33.118,384.054,-5.8109,-7.39962,2.68435
,0.124,8.9575e-2,-0.12169,0.92479,-0.37296,1.06235,0.21983,0.50317,0.16215,0.50963,34.2301,2.38482,30.7332,29.6369,98.7014,171.139,82.6212,-3.3682e-2,0.0,0.0,0.0,0.0,0.124,-3.2112e-2,0.55183,1.9475,5.50995,9.32909,0.16518,34.7398,33.118,382.099,-5.80359,-7.37964,2.70066
,0.125,0.13183,-0.24844,0.45964,-0.88039,0.31009,0.38699,-8.1913e-2,0.24573,0.713,34.5148,2.62612,30.8941,29.8069,98.9564,171.564,82.9612,-3.3038e-2,0.0,0.0,0.0,0.0,0.125,-0.11662,-0.42074,0.86091,6.95633,24.7098,0.14876,35.2278,33.5202,383.289,-5.80286,-7.38433,2.712
,0.126,-0.33295,-0.67097,0.41736,-0.92267,-0.19141,-3.0926e-2,0.33601,7.8568e-2,0.91637,34.3928,2.50547,30.6528,29.297,98.3614,170.969,82.8762,-3.2716e-2,0.0,0.0,0.0,0.0,0.126,-1.00391,-0.50531,0.19224,-13.2753,-99.6609,1.09653,35.3092,33.1582,381.504,-5.8133,-7.43224,2.62094
,0.127,0.25858,-0.2907,0.50193,-0.75353,-0.10782,-0.11451,8.5255e-2,-0.0886,0.99771,34.4742,2.74676,30.8136,29.5519,98.5314,171.224,83.5561,-3.1749e-2,0.0,0.0,0.0,0.0,0.127,-3.2112e-2,-0.2516,-0.22568,0,0,7.1398e-2,35.4719,33.5604,382.864,-5.78067,-7.44236,2.62734
,0.128,-0.12169,-0.50196,0.45964,-0.88039,5.9344e-2,0.13624,1.671e-3,-5.016e-3,0.95704,34.6369,2.98806,30.7734,30.2319,98.2764,170.374,83.3861,-3.1749e-2,0.0,0.0,0.0,0.0,0.128,-0.62364,-0.42074,0.19224,10.9827,49.7875,-0.11598,35.5939,33.7615,382.269,-5.74197,-7.38329,2.71229
,0.129,0.30084,-0.2907,0.75564,-0.62667,0.39368,0.30341,1.671e-3,-0.50652,1.40444,34.8809,2.98806,30.7734,29.8919,97.9365,169.949,83.3011,-3.1749e-2,0.0,0.0,0.0,0.0,0.129,0.01014,0.12897,0.19224,-45.98,214.67,0.16432,36.2853,33.7615,381.079,-5.76625,-7.41526,2.61716
,0.13,0.13183,-0.75547,0.24822,-0.8381,-0.52574,-0.6996,-0.24908,-0.17218,1.11973,34.6369,3.06849,30.693,29.9769,97.7665,169.864,83.4711,-3.1105e-2,0.0,0.0,0.0,0.0,0.13,-0.62364,-0.58988,-1.6466,0,0,-8.2428e-2,35.7566,33.7615,381.079,-5.73715,-7.42419,2.6708
,0.131,0.13183,-3.7182e-2,0.67107,-0.5421,0.31009,-0.11451,0.58676,0.4129,1.20108,34.3928,3.02828,30.5723,30.3169,97.9365,169.864,83.8961,-3.0783e-2,0.0,0.0,0.0,0.0,0.131,9.4645e-2,0.12897,1.19524,3.91464,-24.2145,0.16765,35.5939,33.6006,382.014,-5.70041,-7.39761,2.61534
,0.132,0.30084,-0.50196,0.50193,-0.96496,-0.60933,-0.36526,-0.58341,-0.75727,1.3231,34.6369,3.43044,30.9745,30.6569,97.5965,170.034,84.1511,-3.0139e-2,0.0,0.0,0.0,0.0,0.132,-0.20112,-0.46303,-2.31527,0,0,2.7068e-2,35.96,34.4049,382.439,-5.67907,-7.43138,2.63903
,0.133,0.21633,-0.54421,0.62879,-0.96496,-0.52574,0.21983,0.33601,-0.17218,1.36377,34.5148,3.5913,30.7734,30.6569,97.7665,169.269,84.4911,-3.0461e-2,0.0,0.0,0.0,0.0,0.133,-0.32788,-0.33617,-0.14209,0,0,6.8496e-2,35.8786,34.3647,382.184,-5.65151,-7.40422,2.65395
,0.134,0.34309,-0.20619,0.75564,-0.88039,-0.02424,-0.11451,0.58676,-5.016e-3,1.48579,34.5148,3.5913,30.693,30.7419,97.4265,169.184,84.4061,-3.0783e-2,0.0,0.0,0.0,0.0,0.134,0.1369,-0.12474,0.44299,-25.6898,-55.1789,4.3733e-2,36.0006,34.2843,381.759,-5.64744,-7.41493,2.62037
,0.135,-0.20619,-0.41745,0.41736,-0.75353,-0.27499,0.21983,0.25242,7.8568e-2,1.36377,34.5148,3.79238,30.693,31.0819,97.3415,169.014,84.4911,-3.0461e-2,0.0,0.0,0.0,0.0,0.135,-0.62364,-0.33617,0.27582,-36.8913,-41.4438,0.30639,35.8786,34.4854,381.929,-5.62056,-7.39878,2.68584
,0.136,0.38534,-0.16394,0.33279,-0.92267,-0.52574,-0.53243,-0.41625,0.16215,1.48579,34.5148,3.87282,30.7734,31.4218,97.0015,168.25,83.9811,-3.0783e-2,0.0,0.0,0.0,0.0,0.136,0.2214,-0.58988,-1.31227,0,0,7.1398e-2,36.0006,34.6462,380.654,-5.61293,-7.36054,2.67256
,0.137,-7.9434e-2,-0.2907,0.50193,-0.75353,-0.35857,0.21983,8.5255e-2,-0.25577,1.40444,34.5148,3.95325,30.7332,31.4218,97.1715,168.08,84.0661,-3.1427e-2,0.0,0.0,0.0,0.0,0.137,-0.37013,-0.2516,-0.30926,0,0,0.1897,35.9193,34.6864,380.739,-5.60699,-7.3465,2.71454
,0.138,4.7323e-2,-0.67097,0.16364,-0.96496,-1.02724,-0.53243,-0.33266,-0.17218,1.44512,34.3521,4.03368,30.6528,31.0819,96.5765,167.655,84.6611,-3.1105e-2,0.0,0.0,0.0,0.0,0.138,-0.62364,-0.80131,-2.06452,0,0,-1.4395e-2,35.7973,34.6864,379.974,-5.57499,-7.41945,2.66492
,0.139,0.38534,-0.20619,0.5865,-0.88039,-0.94366,-0.78318,-0.83417,-0.42293,1.36377,34.1488,3.95325,30.3712,31.4218,96.8315,168.08,84.8311,-3.0461e-2,0.0,0.0,0.0,0.0,0.139,0.17915,-0.29388,-2.98394,0,0,0.10101,35.5126,34.3245,381.164,-5.55592,-7.38736,2.67044
,0.14,-7.9434e-2,-0.33295,0.45964,-0.88039,-0.52574,5.2658e-2,-0.24908,-0.0886,1.52646,34.1895,4.35541,30.6528,31.7618,96.4915,167.145,84.7461,-3.1427e-2,0.0,0.0,0.0,0.0,0.14,-0.41238,-0.42074,-0.81076,0,0,0.19268,35.7159,35.0082,380.144,-5.52756,-7.37042,2.6796
,0.141,0.30084,-0.24844,0.5865,-0.62667,-0.35857,-0.11451,-0.1655,-0.50652,1.68916,34.3521,4.39563,30.6528,31.7618,95.6416,166.805,84.5761,-3.1749e-2,0.0,0.0,0.0,0.0,0.141,5.2392e-2,-4.0171e-2,-1.1451,0,0,6.2518e-2,36.0413,35.0484,378.784,-5.52317,-7.41583,2.64476
